Export of Imageset roboRotation_apriltag_01 (ball annotations in bounding boxes)
[team|Robocup Projekt]
[set|roboRotation_apriltag_01]
[format: "label::annotation_type|filename|img_width|img_height|x1|y1|x2|y2|center_x|center_y|width|height"]
label::robot|1565609298347417631.jpg|640|480|166|15|247|326|206.5|170.5|81|311
label::robot|1565609298315940610.jpg|640|480|165|13|247|327|206.0|170.0|82|314
label::robot|1565609298284012520.jpg|640|480|165|14|246|326|205.5|170.0|81|312
label::robot|1565609298251902644.jpg|640|480|165|15|247|326|206.0|170.5|82|311
label::robot|1565609298215348618.jpg|640|480|166|18|247|326|206.5|172.0|81|308
label::robot|1565609298184007721.jpg|640|480|166|17|247|329|206.5|173.0|81|312
label::robot|1565609298148096930.jpg|640|480|165|16|249|331|207.0|173.5|84|315
label::robot|1565609298115882005.jpg|640|480|166|17|249|331|207.5|174.0|83|314
label::robot|1565609298083851293.jpg|640|480|165|16|250|334|207.5|175.0|85|318
label::robot|1565609298047442464.jpg|640|480|166|21|252|333|209.0|177.0|86|312
label::robot|1565609298015495887.jpg|640|480|165|21|254|333|209.5|177.0|89|312
label::robot|1565609297983968569.jpg|640|480|164|21|255|334|209.5|177.5|91|313
label::robot|1565609297947660054.jpg|640|480|165|25|256|331|210.5|178.0|91|306
label::robot|1565609297915925257.jpg|640|480|165|25|258|332|211.5|178.5|93|307
label::robot|1565609297883891942.jpg|640|480|167|22|257|335|212.0|178.5|90|313
label::robot|1565609297847765892.jpg|640|480|167|22|257|337|212.0|179.5|90|315
label::robot|1565609297816016721.jpg|640|480|167|22|258|338|212.5|180.0|91|316
label::robot|1565609297784368883.jpg|640|480|167|21|259|339|213.0|180.0|92|318
label::robot|1565609297748028210.jpg|640|480|166|21|258|340|212.0|180.5|92|319
label::robot|1565609297715989489.jpg|640|480|165|41|257|340|211.0|190.5|92|299
label::robot|1565609297683933287.jpg|640|480|167|42|255|345|211.0|193.5|88|303
label::robot|1565609297647934813.jpg|640|480|165|45|258|345|211.5|195.0|93|300
label::robot|1565609297615900686.jpg|640|480|166|44|258|348|212.0|196.0|92|304
label::robot|1565609297583865061.jpg|640|480|165|46|258|347|211.5|196.5|93|301
label::robot|1565609297547944482.jpg|640|480|166|45|259|347|212.5|196.0|93|302
label::robot|1565609297516222859.jpg|640|480|167|44|260|349|213.5|196.5|93|305
label::robot|1565609297483939824.jpg|640|480|168|42|261|351|214.5|196.5|93|309
label::robot|1565609297447981134.jpg|640|480|170|41|261|350|215.5|195.5|91|309
label::robot|1565609297415781577.jpg|640|480|173|43|260|348|216.5|195.5|87|305
label::robot|1565609297383875997.jpg|640|480|173|43|260|348|216.5|195.5|87|305
label::robot|1565609297347798873.jpg|640|480|174|44|261|346|217.5|195.0|87|302
label::robot|1565609297316052088.jpg|640|480|172|42|265|346|218.5|194.0|93|304
label::robot|1565609297284055147.jpg|640|480|173|40|266|348|219.5|194.0|93|308
label::robot|1565609297248043445.jpg|640|480|173|36|269|349|221.0|192.5|96|313
label::robot|1565609297216068115.jpg|640|480|173|35|272|349|222.5|192.0|99|314
label::robot|1565609297183841416.jpg|640|480|173|24|269|340|221.0|182.0|96|316
label::robot|1565609297183841416.jpg|640|480|172|35|275|347|223.5|191.0|103|312
label::robot|1565609297147959993.jpg|640|480|172|26|270|337|221.0|181.5|98|311
label::robot|1565609297147959993.jpg|640|480|172|37|275|344|223.5|190.5|103|307
label::robot|1565609297115874393.jpg|640|480|171|24|269|339|220.0|181.5|98|315
label::robot|1565609297115874393.jpg|640|480|171|36|272|345|221.5|190.5|101|309
label::robot|1565609297083862518.jpg|640|480|170|22|266|342|218.0|182.0|96|320
label::robot|1565609297083862518.jpg|640|480|170|37|271|345|220.5|191.0|101|308
label::robot|1565609297047924278.jpg|640|480|169|40|269|343|219.0|191.5|100|303
label::robot|1565609297016944866.jpg|640|480|167|41|268|343|217.5|192.0|101|302
label::robot|1565609296983958270.jpg|640|480|166|40|268|345|217.0|192.5|102|305
label::robot|1565609296947776422.jpg|640|480|167|40|269|344|218.0|192.0|102|304
label::robot|1565609296916096112.jpg|640|480|166|31|263|335|214.5|183.0|97|304
label::robot|1565609296884056007.jpg|640|480|164|29|264|337|214.0|183.0|100|308
label::robot|1565609296884056007.jpg|640|480|162|41|268|340|215.0|190.5|106|299
label::robot|1565609296850368344.jpg|640|480|163|29|261|337|212.0|183.0|98|308
label::robot|1565609296850368344.jpg|640|480|160|39|264|341|212.0|190.0|104|302
label::robot|1565609296819433792.jpg|640|480|159|39|262|342|210.5|190.5|103|303
label::robot|1565609296783372799.jpg|640|480|159|40|261|342|210.0|191.0|102|302
label::robot|1565609296748002032.jpg|640|480|159|45|260|340|209.5|192.5|101|295
label::robot|1565609296715875526.jpg|640|480|156|49|257|340|206.5|194.5|101|291
label::robot|1565609296683993181.jpg|640|480|155|56|254|344|204.5|200.0|99|288
label::robot|1565609296648017996.jpg|640|480|154|64|253|344|203.5|204.0|99|280
label::robot|1565609296615317465.jpg|640|480|157|64|250|348|203.5|206.0|93|284
label::robot|1565609296583574973.jpg|640|480|156|70|251|349|203.5|209.5|95|279
label::robot|1565609296547999861.jpg|640|480|155|77|250|346|202.5|211.5|95|269
label::robot|1565609296515971793.jpg|640|480|156|78|250|347|203.0|212.5|94|269
label::robot|1565609296483730091.jpg|640|480|156|78|248|346|202.0|212.0|92|268
label::robot|1565609296448123554.jpg|640|480|156|77|247|346|201.5|211.5|91|269
label::robot|1565609296415832458.jpg|640|480|156|75|245|347|200.5|211.0|89|272
label::robot|1565609296383805625.jpg|640|480|154|74|246|345|200.0|209.5|92|271
label::robot|1565609296347318661.jpg|640|480|154|72|246|345|200.0|208.5|92|273
label::robot|1565609296315924016.jpg|640|480|154|72|245|346|199.5|209.0|91|274
label::robot|1565609296283784614.jpg|640|480|155|74|244|345|199.5|209.5|89|271
label::robot|1565609296247470743.jpg|640|480|155|77|244|345|199.5|211.0|89|268
label::robot|1565609296215919873.jpg|640|480|154|78|245|347|199.5|212.5|91|269
label::robot|1565609296183886165.jpg|640|480|154|79|244|350|199.0|214.5|90|271
label::robot|1565609296148020552.jpg|640|480|155|82|245|350|200.0|216.0|90|268
label::robot|1565609296115930208.jpg|640|480|154|82|245|353|199.5|217.5|91|271
label::robot|1565609296083850291.jpg|640|480|153|81|246|355|199.5|218.0|93|274
label::robot|1565609296047862884.jpg|640|480|153|81|246|356|199.5|218.5|93|275
label::robot|1565609296015944436.jpg|640|480|152|81|246|355|199.0|218.0|94|274
label::robot|1565609295984381811.jpg|640|480|153|80|246|356|199.5|218.0|93|276
label::robot|1565609295948241777.jpg|640|480|152|80|246|356|199.0|218.0|94|276
label::robot|1565609295915932391.jpg|640|480|143|75|245|359|194.0|217.0|102|284
label::robot|1565609295883309099.jpg|640|480|144|75|245|359|194.5|217.0|101|284
label::robot|1565609295847979365.jpg|640|480|144|74|244|360|194.0|217.0|100|286
label::robot|1565609295820025864.jpg|640|480|143|73|244|360|193.5|216.5|101|287
label::robot|1565609295784585623.jpg|640|480|143|77|244|357|193.5|217.0|101|280
label::robot|1565609295747821362.jpg|640|480|144|76|244|356|194.0|216.0|100|280
label::robot|1565609295716472938.jpg|640|480|143|73|244|357|193.5|215.0|101|284
label::robot|1565609295683799517.jpg|640|480|144|71|243|358|193.5|214.5|99|287
label::robot|1565609295648075432.jpg|640|480|145|65|242|362|193.5|213.5|97|297
label::robot|1565609295616069874.jpg|640|480|146|56|241|362|193.5|209.0|95|306
label::robot|1565609295584054962.jpg|640|480|145|52|240|360|192.5|206.0|95|308
label::robot|1565609295548026815.jpg|640|480|146|52|237|357|191.5|204.5|91|305
label::robot|1565609295515310772.jpg|640|480|145|51|238|355|191.5|203.0|93|304
label::robot|1565609295484182392.jpg|640|480|145|45|238|360|191.5|202.5|93|315
label::robot|1565609295448056438.jpg|640|480|145|44|237|361|191.0|202.5|92|317
label::robot|1565609295416001709.jpg|640|480|145|45|237|359|191.0|202.0|92|314
label::robot|1565609295384013257.jpg|640|480|146|46|237|359|191.5|202.5|91|313
label::robot|1565609295347445027.jpg|640|480|146|50|238|357|192.0|203.5|92|307
label::robot|1565609295316034900.jpg|640|480|146|54|237|355|191.5|204.5|91|301
label::robot|1565609295285759507.jpg|640|480|146|52|236|360|191.0|206.0|90|308
label::robot|1565609295247830436.jpg|640|480|146|52|240|362|193.0|207.0|94|310
label::robot|1565609295215994287.jpg|640|480|145|54|243|360|194.0|207.0|98|306
label::robot|1565609295184045632.jpg|640|480|157|63|245|355|201.0|209.0|88|292
label::robot|1565609295148730981.jpg|640|480|160|63|251|352|205.5|207.5|91|289
label::robot|1565609295116032820.jpg|640|480|162|67|259|355|210.5|211.0|97|288
label::robot|1565609295083308325.jpg|640|480|170|71|266|348|218.0|209.5|96|277
label::robot|1565609295047891066.jpg|640|480|179|70|275|350|227.0|210.0|96|280
label::robot|1565609295015955185.jpg|640|480|187|69|286|351|236.5|210.0|99|282
label::robot|1565609294983428896.jpg|640|480|203|60|305|355|254.0|207.5|102|295
label::robot|1565609294948210159.jpg|640|480|214|65|316|351|265.0|208.0|102|286
label::robot|1565609294915498447.jpg|640|480|232|66|331|346|281.5|206.0|99|280
label::robot|1565609294884049157.jpg|640|480|250|52|354|356|302.0|204.0|104|304
label::robot|1565609294848229878.jpg|640|480|265|63|367|350|316.0|206.5|102|287
label::robot|1565609294816038398.jpg|640|480|281|62|383|349|332.0|205.5|102|287
label::robot|1565609294783994834.jpg|640|480|301|54|404|354|352.5|204.0|103|300
label::robot|1565609294747890052.jpg|640|480|311|65|416|347|363.5|206.0|105|282
label::robot|1565609294715887890.jpg|640|480|327|67|426|346|376.5|206.5|99|279
label::robot|1565609294683891596.jpg|640|480|334|68|436|347|385.0|207.5|102|279
label::robot|1565609294648065839.jpg|640|480|338|56|443|354|390.5|205.0|105|298
label::robot|1565609294616038126.jpg|640|480|352|63|448|351|400.0|207.0|96|288
label::robot|1565609294583970130.jpg|640|480|357|67|451|346|404.0|206.5|94|279
label::robot|1565609294547902036.jpg|640|480|357|64|453|349|405.0|206.5|96|285
label::robot|1565609294516147674.jpg|640|480|360|63|458|349|409.0|206.0|98|286
label::robot|1565609294483282505.jpg|640|480|367|60|460|349|413.5|204.5|93|289
label::robot|1565609294448033874.jpg|640|480|369|63|468|347|418.5|205.0|99|284
label::robot|1565609294416105157.jpg|640|480|380|57|481|348|430.5|202.5|101|291
label::robot|1565609294384414497.jpg|640|480|387|52|482|353|434.5|202.5|95|301
label::robot|1565609294348309347.jpg|640|480|389|47|484|358|436.5|202.5|95|311
label::robot|1565609294315919034.jpg|640|480|391|44|483|362|437.0|203.0|92|318
label::robot|1565609294283793952.jpg|640|480|391|44|483|362|437.0|203.0|92|318
label::robot|1565609294248981592.jpg|640|480|391|43|483|363|437.0|203.0|92|320
label::robot|1565609294216040238.jpg|640|480|390|47|483|361|436.5|204.0|93|314
label::robot|1565609294183668204.jpg|640|480|390|48|482|362|436.0|205.0|92|314
label::robot|1565609294148177580.jpg|640|480|390|49|482|360|436.0|204.5|92|311
label::robot|1565609294116080653.jpg|640|480|390|48|482|364|436.0|206.0|92|316
label::robot|1565609294083919891.jpg|640|480|388|52|481|358|434.5|205.0|93|306
label::robot|1565609294047899253.jpg|640|480|387|59|478|354|432.5|206.5|91|295
label::robot|1565609294015905665.jpg|640|480|382|70|478|349|430.0|209.5|96|279
label::robot|1565609293983662795.jpg|640|480|376|72|473|348|424.5|210.0|97|276
label::robot|1565609293948153432.jpg|640|480|364|76|464|348|414.0|212.0|100|272
label::robot|1565609293915969846.jpg|640|480|357|76|460|352|408.5|214.0|103|276
label::robot|1565609293888050869.jpg|640|480|350|76|453|351|401.5|213.5|103|275
label::robot|1565609293847862588.jpg|640|480|336|67|440|361|388.0|214.0|104|294
label::robot|1565609293816054925.jpg|640|480|332|87|432|347|382.0|217.0|100|260
label::robot|1565609293784063754.jpg|640|480|327|88|423|349|375.0|218.5|96|261
label::robot|1565609293751801299.jpg|640|480|318|84|407|363|362.5|223.5|89|279
label::robot|1565609293716036045.jpg|640|480|312|86|408|350|360.0|218.0|96|264
label::robot|1565609293684056054.jpg|640|480|307|81|397|367|352.0|224.0|90|286
label::robot|1565609293647942911.jpg|640|480|302|87|401|350|351.5|218.5|99|263
label::robot|1565609293616099182.jpg|640|480|294|71|390|379|342.0|225.0|96|308
label::robot|1565609293584142884.jpg|640|480|289|79|384|372|336.5|225.5|95|293
label::robot|1565609293547653440.jpg|640|480|274|89|386|361|330.0|225.0|112|272
label::robot|1565609293515998175.jpg|640|480|279|83|368|369|323.5|226.0|89|286
label::robot|1565609293483981913.jpg|640|480|266|87|360|365|313.0|226.0|94|278
label::robot|1565609293448012761.jpg|640|480|258|85|355|371|306.5|228.0|97|286
label::robot|1565609293415987745.jpg|640|480|253|78|352|377|302.5|227.5|99|299
label::robot|1565609293384283881.jpg|640|480|253|74|343|382|298.0|228.0|90|308
label::robot|1565609293348236952.jpg|640|480|246|75|337|385|291.5|230.0|91|310
label::robot|1565609293315484938.jpg|640|480|244|82|335|382|289.5|232.0|91|300
label::robot|1565609293283937757.jpg|640|480|241|82|332|384|286.5|233.0|91|302
label::robot|1565609293247959741.jpg|640|480|239|84|329|384|284.0|234.0|90|300
label::robot|1565609293216391335.jpg|640|480|239|84|328|387|283.5|235.5|89|303
label::robot|1565609293184082233.jpg|640|480|238|86|328|386|283.0|236.0|90|300
label::robot|1565609293147324338.jpg|640|480|232|101|332|370|282.0|235.5|100|269
label::robot|1565609293116088946.jpg|640|480|228|99|332|370|280.0|234.5|104|271
label::robot|1565609293084142240.jpg|640|480|228|96|329|367|278.5|231.5|101|271
label::robot|1565609293047874700.jpg|640|480|229|95|327|359|278.0|227.0|98|264
label::robot|1565609293015842652.jpg|640|480|237|82|321|355|279.0|218.5|84|273
label::robot|1565609292987613630.jpg|640|480|237|74|321|355|279.0|214.5|84|281
label::robot|1565609292947796795.jpg|640|480|237|58|318|353|277.5|205.5|81|295
label::robot|1565609292915943116.jpg|640|480|235|47|317|351|276.0|199.0|82|304
label::robot|1565609292883945076.jpg|640|480|235|39|320|345|277.5|192.0|85|306
label::robot|1565609292847934840.jpg|640|480|237|38|319|324|278.0|181.0|82|286
label::robot|1565609292816192270.jpg|640|480|238|24|318|325|278.0|174.5|80|301
label::robot|1565609292784215277.jpg|640|480|237|15|317|317|277.0|166.0|80|302
label::robot|1565609292748126145.jpg|640|480|234|11|320|313|277.0|162.0|86|302
label::robot|1565609292716342186.jpg|640|480|234|6|321|308|277.5|157.0|87|302
label::robot|1565609292684146934.jpg|640|480|237|6|322|302|279.5|154.0|85|296
label::robot|1565609292647508803.jpg|640|480|228|16|328|288|278.0|152.0|100|272
label::robot|1565609292616245191.jpg|640|480|239|0|323|289|281.0|144.5|84|289
label::robot|1565609292584090493.jpg|640|480|236|0|325|287|280.5|143.5|89|287
label::robot|1565609292551207049.jpg|640|480|237|0|326|285|281.5|142.5|89|285
label::robot|1565609292516014379.jpg|640|480|236|0|324|281|280.0|140.5|88|281
label::robot|1565609292484016485.jpg|640|480|239|0|323|280|281.0|140.0|84|280
label::robot|1565609292447864607.jpg|640|480|238|0|327|276|282.5|138.0|89|276
label::robot|1565609292415979743.jpg|640|480|237|0|327|273|282.0|136.5|90|273
label::robot|1565609292383818486.jpg|640|480|236|0|328|272|282.0|136.0|92|272
label::robot|1565609288916010801.jpg|640|480|183|95|274|391|228.5|243.0|91|296
label::robot|1565609288883922474.jpg|640|480|183|90|271|390|227.0|240.0|88|300
label::robot|1565609288848026649.jpg|640|480|184|80|271|392|227.5|236.0|87|312
label::robot|1565609288816954236.jpg|640|480|186|75|272|388|229.0|231.5|86|313
label::robot|1565609288784270862.jpg|640|480|187|76|271|374|229.0|225.0|84|298
label::robot|1565609288747760534.jpg|640|480|182|66|270|364|226.0|215.0|88|298
label::robot|1565609288715916463.jpg|640|480|183|60|269|359|226.0|209.5|86|299
label::robot|1565609288687535372.jpg|640|480|183|56|270|354|226.5|205.0|87|298
label::robot|1565609288647864018.jpg|640|480|183|51|272|353|227.5|202.0|89|302
label::robot|1565609288615926741.jpg|640|480|182|50|272|350|227.0|200.0|90|300
label::robot|1565609288583911340.jpg|640|480|182|49|272|348|227.0|198.5|90|299
label::robot|1565609288547880660.jpg|640|480|182|48|273|346|227.5|197.0|91|298
label::robot|1565609288515888055.jpg|640|480|183|49|273|343|228.0|196.0|90|294
label::robot|1565609288483901828.jpg|640|480|183|48|272|342|227.5|195.0|89|294
label::robot|1565609288447830754.jpg|640|480|183|50|274|339|228.5|194.5|91|289
label::robot|1565609288419525560.jpg|640|480|184|47|274|340|229.0|193.5|90|293
label::robot|1565609288384007617.jpg|640|480|185|42|274|342|229.5|192.0|89|300
label::robot|1565609288355640580.jpg|640|480|185|40|275|342|230.0|191.0|90|302
label::robot|1565609288315289714.jpg|640|480|184|42|275|339|229.5|190.5|91|297
label::robot|1565609288275881982.jpg|640|480|184|40|275|337|229.5|188.5|91|297
label::robot|1565609288235469634.jpg|640|480|186|40|275|336|230.5|188.0|89|296
label::robot|1565609288195938676.jpg|640|480|186|39|276|335|231.0|187.0|90|296
label::robot|1565609288155958386.jpg|640|480|183|42|285|323|234.0|182.5|102|281
label::robot|1565609288115597589.jpg|640|480|180|47|287|313|233.5|180.0|107|266
label::robot|1565609288071993081.jpg|640|480|188|38|284|318|236.0|178.0|96|280
label::robot|1565609288027471311.jpg|640|480|190|28|282|323|236.0|175.5|92|295
label::robot|1565609287987435983.jpg|640|480|189|30|284|320|236.5|175.0|95|290
label::robot|1565609287948032201.jpg|640|480|188|28|281|319|234.5|173.5|93|291
label::robot|1565609287903401921.jpg|640|480|186|23|280|317|233.0|170.0|94|294
label::robot|1565609287864063695.jpg|640|480|187|19|280|318|233.5|168.5|93|299
label::robot|1565609287820060395.jpg|640|480|186|18|281|319|233.5|168.5|95|301
label::robot|1565609287780028776.jpg|640|480|187|10|280|320|233.5|165.0|93|310
label::robot|1565609287736182356.jpg|640|480|186|9|282|315|234.0|162.0|96|306
label::robot|1565609287695338968.jpg|640|480|189|4|281|315|235.0|159.5|92|311
label::robot|1565609287655779741.jpg|640|480|189|1|280|313|234.5|157.0|91|312
label::robot|1565609287611812045.jpg|640|480|192|0|281|316|236.5|158.0|89|316
label::robot|1565609287571895874.jpg|640|480|191|0|278|308|234.5|154.0|87|308
label::robot|1565609287528261499.jpg|640|480|191|0|276|305|233.5|152.5|85|305
label::robot|1565609287447324798.jpg|640|480|190|0|281|288|235.5|144.0|91|288
label::robot|1565609287403920474.jpg|640|480|190|0|283|289|236.5|144.5|93|289
label::robot|1565609287319965327.jpg|640|480|182|15|292|266|237.0|140.5|110|251
label::robot|1565609287279332169.jpg|640|480|180|11|292|275|236.0|143.0|112|264
label::robot|1565609287195955067.jpg|640|480|172|11|295|278|233.5|144.5|123|267
label::robot|1565609287195955067.jpg|640|480|179|0|284|298|231.5|149.0|105|298
label::robot|1565609287111838426.jpg|640|480|180|12|276|289|228.0|150.5|96|277
label::robot|1565609287072047923.jpg|640|480|161|0|277|296|219.0|148.0|116|296
label::robot|1565609287028007039.jpg|640|480|153|0|273|300|213.0|150.0|120|300
label::robot|1565609286988214607.jpg|640|480|146|0|267|299|206.5|149.5|121|299
label::robot|1565609286954622748.jpg|640|480|140|0|264|292|202.0|146.0|124|292
label::robot|1565609286903338054.jpg|640|480|127|0|250|295|188.5|147.5|123|295
label::robot|1565609286863960188.jpg|640|480|129|0|242|297|185.5|148.5|113|297
label::robot|1565609286820160477.jpg|640|480|125|0|236|297|180.5|148.5|111|297
label::robot|1565609286779991496.jpg|640|480|124|0|230|302|177.0|151.0|106|302
label::robot|1565609286779991496.jpg|640|480|119|28|245|277|182.0|152.5|126|249
label::robot|1565609286736033645.jpg|640|480|122|0|230|308|176.0|154.0|108|308
label::robot|1565609286736033645.jpg|640|480|125|8|228|295|176.5|151.5|103|287
label::robot|1565609286695703532.jpg|640|480|118|0|224|303|171.0|151.5|106|303
label::robot|1565609286695703532.jpg|640|480|121|10|225|292|173.0|151.0|104|282
label::robot|1565609286655344975.jpg|640|480|115|0|216|301|165.5|150.5|101|301
label::robot|1565609286655344975.jpg|640|480|117|6|218|297|167.5|151.5|101|291
label::robot|1565609286611944515.jpg|640|480|112|5|214|300|163.0|152.5|102|295
label::robot|1565609286571828381.jpg|640|480|103|0|206|301|154.5|150.5|103|301
label::robot|1565609286571828381.jpg|640|480|103|10|209|297|156.0|153.5|106|287
label::robot|1565609286528046462.jpg|640|480|99|0|205|308|152.0|154.0|106|308
label::robot|1565609286528046462.jpg|640|480|100|3|205|301|152.5|152.0|105|298
label::robot|1565609286487711116.jpg|640|480|86|0|195|312|140.5|156.0|109|312
label::robot|1565609286447421547.jpg|640|480|86|0|191|311|138.5|155.5|105|311
label::robot|1565609286404181993.jpg|640|480|83|0|188|310|135.5|155.0|105|310
label::robot|1565609286319980915.jpg|640|480|80|0|183|306|131.5|153.0|103|306
label::robot|1565609286279880057.jpg|640|480|77|0|181|300|129.0|150.0|104|300
label::robot|1565609286236127811.jpg|640|480|79|0|182|301|130.5|150.5|103|301
label::robot|1565609286155504532.jpg|640|480|79|0|181|300|130.0|150.0|102|300
label::robot|1565609286111880833.jpg|640|480|80|0|182|301|131.0|150.5|102|301
label::robot|1565609286039882639.jpg|640|480|76|0|182|299|129.0|149.5|106|299
label::robot|1565609285999902983.jpg|640|480|75|0|178|294|126.5|147.0|103|294
label::robot|1565609285968122521.jpg|640|480|73|0|178|296|125.5|148.0|105|296
label::robot|1565609285900196197.jpg|640|480|73|0|176|307|124.5|153.5|103|307
label::robot|1565609285867543730.jpg|640|480|68|3|179|308|123.5|155.5|111|305
label::robot|1565609285832090751.jpg|640|480|66|1|177|313|121.5|157.0|111|312
label::robot|1565609285800196564.jpg|640|480|66|0|175|323|120.5|161.5|109|323
label::robot|1565609285767929823.jpg|640|480|61|1|174|329|117.5|165.0|113|328
label::robot|1565609285732185967.jpg|640|480|58|5|171|335|114.5|170.0|113|330
label::robot|1565609285700844587.jpg|640|480|57|8|169|337|113.0|172.5|112|329
label::robot|1565609285667976668.jpg|640|480|55|13|168|336|111.5|174.5|113|323
label::robot|1565609285632128212.jpg|640|480|54|12|168|338|111.0|175.0|114|326
label::robot|1565609285599933294.jpg|640|480|54|13|168|338|111.0|175.5|114|325
label::robot|1565609285567764624.jpg|640|480|55|13|167|339|111.0|176.0|112|326
label::robot|1565609285531895292.jpg|640|480|55|17|166|335|110.5|176.0|111|318
label::robot|1565609285467846587.jpg|640|480|55|19|167|334|111.0|176.5|112|315
label::robot|1565609285400094156.jpg|640|480|54|24|165|333|109.5|178.5|111|309
label::robot|1565609285367412565.jpg|640|480|57|26|164|334|110.5|180.0|107|308
label::robot|1565609285332041506.jpg|640|480|59|37|162|341|110.5|189.0|103|304
label::robot|1565609285299841955.jpg|640|480|58|39|163|342|110.5|190.5|105|303
label::robot|1565609285267843216.jpg|640|480|58|43|163|342|110.5|192.5|105|299
label::robot|1565609285231807188.jpg|640|480|58|43|161|345|109.5|194.0|103|302
label::robot|1565609285199972166.jpg|640|480|58|44|158|350|108.0|197.0|100|306
label::robot|1565609285168174395.jpg|640|480|52|46|157|355|104.5|200.5|105|309
label::robot|1565609285132185686.jpg|640|480|51|44|155|363|103.0|203.5|104|319
label::robot|1565609285099491764.jpg|640|480|49|48|155|369|102.0|208.5|106|321
label::robot|1565609285068023479.jpg|640|480|48|43|155|379|101.5|211.0|107|336
label::robot|1565609285033943985.jpg|640|480|37|56|149|372|93.0|214.0|112|316
label::robot|1565609284999954182.jpg|640|480|36|56|149|372|92.5|214.0|113|316
label::robot|1565609284967347734.jpg|640|480|34|55|148|376|91.0|215.5|114|321
label::robot|1565609284931947178.jpg|640|480|35|55|148|376|91.5|215.5|113|321
label::robot|1565609284899932176.jpg|640|480|34|59|150|373|92.0|216.0|116|314
label::robot|1565609284868074475.jpg|640|480|34|55|152|379|93.0|217.0|118|324
label::robot|1565609284832023595.jpg|640|480|47|50|155|385|101.0|217.5|108|335
label::robot|1565609284799282025.jpg|640|480|51|72|152|380|101.5|226.0|101|308
label::robot|1565609284767855938.jpg|640|480|51|73|152|381|101.5|227.0|101|308
label::robot|1565609284732100783.jpg|640|480|51|71|152|383|101.5|227.0|101|312
label::robot|1565609284699908002.jpg|640|480|51|67|152|387|101.5|227.0|101|320
label::robot|1565609284667832523.jpg|640|480|51|69|152|386|101.5|227.5|101|317
label::robot|1565609284632082033.jpg|640|480|54|74|152|382|103.0|228.0|98|308
